,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
16554,"Horse Life 4: My Horse, My Friend, My Champion",3DS,2015.0,Action,0.0,0.01,0.0,0.0,,,
16562,Outdoors Unleashed: Alaska 3D,3DS,2011.0,Sports,0.01,0.0,0.0,0.0,,tbd,T
16570,Exstetra,3DS,2013.0,Role-Playing,0.0,0.0,0.01,0.0,,,
16593,Winx Club: Saving Alfea ,3DS,2014.0,Action,0.0,0.01,0.0,0.0,,tbd,E
16599,Legends of Oz: Dorothy's Return,3DS,2014.0,Puzzle,0.0,0.01,0.0,0.0,,tbd,E
16608,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,3DS,2015.0,Misc,0.0,0.0,0.01,0.0,,,
16610,Kiniro no Corda 3,3DS,2015.0,Adventure,0.0,0.0,0.01,0.0,,,
16615,Balloon Pop 2,3DS,2012.0,Puzzle,0.01,0.0,0.0,0.0,,tbd,E
16648,Mushi Bugyou,3DS,2013.0,Action,0.0,0.0,0.01,0.0,,,
16653,Nintendogs and Cats Golden Retriever and New Friends,3DS,2011.0,Action,0.0,0.01,0.0,0.0,,,
16668,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,2014.0,Action,0.0,0.0,0.01,0.0,,,
16677,Aikatsu Stars! My Special Appeal,3DS,2016.0,Action,0.0,0.0,0.01,0.0,,,
16688,Outdoors Unleashed: Africa 3D,3DS,2011.0,Sports,0.01,0.0,0.0,0.0,,tbd,T
