,Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
15276,Serious Sam: Next Encounter,GC,2004.0,Shooter,0.02,0.0,0.0,0.0,69.0,8.4,M
15310,Carmen Sandiego: The Secret of the Stolen Drums,GC,2004.0,Action,0.02,0.0,0.0,0.0,57.0,tbd,E
15335,Terminator 3: The Redemption,GC,2004.0,Shooter,0.02,0.0,0.0,0.0,68.0,tbd,T
15355,XGRA: Extreme G Racing Association,GC,2003.0,Racing,0.02,0.0,0.0,0.0,69.0,7,T
15380,Casper: Spirit Dimensions,GC,2002.0,Platform,0.02,0.0,0.0,0.0,,tbd,E
15501,ESPN MLS ExtraTime 2002,GC,2002.0,Sports,0.02,0.0,0.0,0.0,68.0,tbd,E
15579,Speed Kings,GC,2003.0,Racing,0.01,0.0,0.0,0.0,59.0,tbd,E
15609,Charlie's Angels,GC,2003.0,Action,0.01,0.0,0.0,0.0,23.0,3.3,T
15745,NHL 2K3,GC,2002.0,Sports,0.01,0.0,0.0,0.0,89.0,7,E
15759,Disney Sports Football,GC,2002.0,Sports,0.01,0.0,0.0,0.0,59.0,tbd,E
15769,Freestyle Metal X,GC,2003.0,Racing,0.01,0.0,0.0,0.0,,,
15771,Spirits & Spells,GC,2003.0,Platform,0.01,0.0,0.0,0.0,,,
15827,Goblin Commander: Unleash the Horde,GC,2003.0,Strategy,0.01,0.0,0.0,0.0,71.0,7.8,T
15895,Pro Rally,GC,2002.0,Racing,0.01,0.0,0.0,0.0,64.0,tbd,E
15907,Samurai Jack: The Shadow of Aku,GC,2004.0,Action,0.01,0.0,0.0,0.0,59.0,tbd,T
15922,Kao the Kangaroo Round 2,GC,2005.0,Platform,0.01,0.0,0.0,0.0,57.0,tbd,E
15966,Dinotopia: The Sunstone Odyssey,GC,,Action,0.01,0.0,0.0,0.0,50.0,tbd,T
15983,Mission: Impossible - Operation Surma,GC,2004.0,Platform,0.01,0.0,0.0,0.0,64.0,tbd,T
15987,Trigger Man,GC,2004.0,Shooter,0.01,0.0,0.0,0.0,,tbd,T
16077,Lotus Challenge,GC,2004.0,Racing,0.01,0.0,0.0,0.0,,,
16134,Puyo Pop Fever,GC,2004.0,Puzzle,0.01,0.0,0.0,0.0,72.0,tbd,E
16353,Aquaman: Battle for Atlantis,GC,2003.0,Action,0.01,0.0,0.0,0.0,27.0,3.1,T
16394,Surf's Up,GC,2007.0,Sports,0.01,0.0,0.0,0.0,,tbd,E10+
16405,Freaky Flyers,GC,,Racing,0.01,0.0,0.0,0.0,69.0,6.5,T
16408,Army Men: Air Combat - The Elite Missions,GC,2003.0,Shooter,0.01,0.0,0.0,0.0,,,
16409,Rally Championship,GC,2003.0,Racing,0.01,0.0,0.0,0.0,63.0,tbd,E
16436,Grooverider: Slot Car Thunder,GC,2003.0,Racing,0.01,0.0,0.0,0.0,49.0,tbd,E
16476,Darkened Skye,GC,2002.0,Adventure,0.01,0.0,0.0,0.0,61.0,6.4,T
16522,Virtua Quest,GC,,Role-Playing,0.01,0.0,0.0,0.0,55.0,5.5,T
16565,Egg Mania: Eggstreme Madness,GC,2002.0,Puzzle,0.01,0.0,0.0,0.0,64.0,8,E
16577,Space Raiders,GC,2003.0,Shooter,0.01,0.0,0.0,0.0,40.0,tbd,T
16697,Bust-A-Move 3000,GC,2003.0,Puzzle,0.01,0.0,0.0,0.0,53.0,tbd,E
16706,Men in Black II: Alien Escape,GC,2003.0,Shooter,0.01,0.0,0.0,0.0,,tbd,T
